Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-06 05:55:34,c4:7c:8d:6d:26:c9,22.3,31,206,80
2025-04-06 06:06:06,c4:7c:8d:6d:26:c9,22.5,31,138,80
2025-04-06 06:16:42,c4:7c:8d:6d:26:c9,22.5,31,238,81
2025-04-06 06:27:17,c4:7c:8d:6d:26:c9,22.5,31,203,81
2025-04-06 06:37:49,c4:7c:8d:6d:26:c9,22.5,31,140,79
2025-04-06 06:48:20,c4:7c:8d:6d:26:c9,22.5,31,206,80
2025-04-06 06:58:53,c4:7c:8d:6d:26:c9,22.3,31,140,80
2025-04-06 07:09:25,c4:7c:8d:6d:26:c9,22.5,31,206,80
2025-04-06 07:20:00,c4:7c:8d:6d:26:c9,22.5,31,221,79
2025-04-06 07:30:37,c4:7c:8d:6d:26:c9,22.5,31,100,81
2025-04-06 07:41:09,c4:7c:8d:6d:26:c9,22.5,31,236,79
2025-04-06 07:51:43,c4:7c:8d:6d:26:c9,22.6,31,121,80
2025-04-06 08:02:15,c4:7c:8d:6d:26:c9,22.4,31,220,80
2025-04-06 08:12:47,c4:7c:8d:6d:26:c9,22.3,31,104,80
2025-04-06 08:23:20,c4:7c:8d:6d:26:c9,22.3,31,206,81
2025-04-06 08:33:53,c4:7c:8d:6d:26:c9,22.2,31,81,80
2025-04-06 08:44:29,c4:7c:8d:6d:26:c9,22.2,31,236,80
2025-04-06 08:55:02,c4:7c:8d:6d:26:c9,22.2,31,82,80
2025-04-06 09:05:38,c4:7c:8d:6d:26:c9,22.1,31,222,81
2025-04-06 09:16:11,c4:7c:8d:6d:26:c9,22.0,31,84,81
2025-04-06 09:26:43,c4:7c:8d:6d:26:c9,22.0,31,175,80
2025-04-06 09:37:17,c4:7c:8d:6d:26:c9,21.9,31,120,81
2025-04-06 09:47:50,c4:7c:8d:6d:26:c9,21.9,31,222,80
2025-04-06 09:58:22,c4:7c:8d:6d:26:c9,22.0,31,86,80
2025-04-06 10:08:55,c4:7c:8d:6d:26:c9,21.8,31,220,78
2025-04-06 10:19:28,c4:7c:8d:6d:26:c9,21.8,31,104,80
2025-04-06 10:30:02,c4:7c:8d:6d:26:c9,21.9,31,189,82
2025-04-06 10:40:36,c4:7c:8d:6d:26:c9,21.9,31,84,81
